Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (C),Temp Flag,Dew Point Temp (C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 22:00,2019,10,28,22:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 23:00,2019,10,28,23:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 0:00,2019,10,29,0:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 1:00,2019,10,29,1:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 2:00,2019,10,29,2:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 3:00,2019,10,29,3:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 4:00,2019,10,29,4:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 5:00,2019,10,29,5:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 6:00,2019,10,29,6:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 7:00,2019,10,29,7:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 8:00,2019,10,29,8:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 9:00,2019,10,29,9:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 10:00,2019,10,29,10:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 11:00,2019,10,29,11:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 12:00,2019,10,29,12:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 13:00,2019,10,29,13:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 14:00,2019,10,29,14:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 15:00,2019,10,29,15:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 16:00,2019,10,29,16:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 17:00,2019,10,29,17:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 18:00,2019,10,29,18:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 19:00,2019,10,29,19:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 20:00,2019,10,29,20:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 21:00,2019,10,29,21:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 22:00,2019,10,29,22:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-29 23:00,2019,10,29,23:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 0:00,2019,10,30,0:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 1:00,2019,10,30,1:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 2:00,2019,10,30,2:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 3:00,2019,10,30,3:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 4:00,2019,10,30,4:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 5:00,2019,10,30,5:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 6:00,2019,10,30,6:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 7:00,2019,10,30,7:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 8:00,2019,10,30,8:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 9:00,2019,10,30,9:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 10:00,2019,10,30,10:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 11:00,2019,10,30,11:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 12:00,2019,10,30,12:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 13:00,2019,10,30,13:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 14:00,2019,10,30,14:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 15:00,2019,10,30,15:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 16:00,2019,10,30,16:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 17:00,2019,10,30,17:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 18:00,2019,10,30,18:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 19:00,2019,10,30,19:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 20:00,2019,10,30,20:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 21:00,2019,10,30,21:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 22:00,2019,10,30,22:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-30 23:00,2019,10,30,23:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 0:00,2019,10,31,0:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 1:00,2019,10,31,1:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 2:00,2019,10,31,2:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 3:00,2019,10,31,3:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 4:00,2019,10,31,4:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 5:00,2019,10,31,5:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 6:00,2019,10,31,6:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 7:00,2019,10,31,7:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 8:00,2019,10,31,8:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 9:00,2019,10,31,9:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 10:00,2019,10,31,10:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 11:00,2019,10,31,11:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 12:00,2019,10,31,12:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 13:00,2019,10,31,13:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 14:00,2019,10,31,14:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 15:00,2019,10,31,15:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 16:00,2019,10,31,16:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 17:00,2019,10,31,17:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 18:00,2019,10,31,18:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 19:00,2019,10,31,19:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 20:00,2019,10,31,20:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 21:00,2019,10,31,21:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 22:00,2019,10,31,22:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-31 23:00,2019,10,31,23:00,,,,,,,,,,,,,,,,,,,
